Kill,Team Fight,Push,Gank,Farm,Group Fight,Roshan,Roam,Split Push,No Label,TimeStamp,Kill,Team Fight,Push,Gank,Farm,Group Fight,Roshan,Roam,Split Push,No Label,TimeStamp
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4572, 4574]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4266, 4275]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4473, 4479]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4491, 4499]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4515, 4523]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4646, 4667]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4678, 4698]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4803, 4834]"
1,0,0,0,0,0,0,0,0,0,"[1300, 1309]",1,0,0,0,0,0,0,0,0,0,"[1303, 1308]"
0,0,0,0,0,0,0,1,0,0,"[916, 1019]",0,0,0,0,0,0,0,1,0,0,"[916, 986]"
0,0,0,0,1,0,0,0,0,0,"[1019, 1043]",0,0,0,0,1,0,0,0,0,0,"[1021, 1039]"
0,0,0,0,1,0,0,0,0,0,"[1058, 1157]",0,0,0,0,1,0,0,0,0,0,"[1070, 1157]"
0,0,0,0,0,0,0,1,0,0,"[1157, 1207]",0,0,0,0,0,0,0,1,0,0,"[1157, 1206]"
0,0,0,0,0,0,0,1,0,0,"[1255, 1290]",0,0,0,0,0,0,0,1,0,0,"[1254, 1303]"
0,0,0,1,0,0,0,0,0,0,"[1476, 1489]",0,0,0,1,0,0,0,0,0,0,"[1473, 1489]"
0,1,0,0,0,0,0,0,0,0,"[1494, 1517]",0,1,0,0,0,0,0,0,0,0,"[1489, 1515]"
0,0,0,0,0,0,0,1,0,0,"[1385, 1476]",0,0,0,0,0,0,0,1,0,0,"[1385, 1479]"
0,0,0,0,0,0,0,1,0,0,"[1537, 1824]",0,0,0,0,0,0,0,1,0,0,"[1537, 1703]"
0,0,0,0,0,0,0,1,0,0,"[1537, 1824]",0,0,0,0,0,0,0,1,0,0,"[1782, 1853]"
0,0,0,0,0,0,1,0,0,0,"[2212, 2237]",0,0,0,0,0,0,1,0,0,0,"[2214, 2237]"
0,0,0,0,0,0,0,1,0,0,"[1947, 2206]",0,0,0,0,0,0,0,1,0,0,"[2016, 2218]"
0,0,0,0,0,0,0,1,0,0,"[2283, 2322]",0,0,0,0,0,0,0,1,0,0,"[2282, 2322]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,1,0,0,0,0,0,0,0,"[2445, 2456]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,1,0,0,0,0,0,0,0,"[2445, 2451]"
0,1,0,0,0,0,0,0,0,0,"[2743, 2756]",0,1,0,0,0,0,0,0,0,0,"[2727, 2756]"
0,0,0,0,0,0,0,1,0,0,"[2323, 2443]",0,0,0,0,0,0,0,1,0,0,"[2342, 2413]"
0,0,0,0,0,0,0,1,0,0,"[2455, 2593]",0,0,0,0,0,0,0,1,0,0,"[2451, 2601]"
0,0,0,0,0,0,0,1,0,0,"[2669, 2743]",0,0,0,0,0,0,0,1,0,0,"[2626, 2778]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,1,0,0,0,"[2977, 3021]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,1,0,0,0,0,0,0,0,"[3207, 3234]"
0,0,0,0,0,0,0,1,0,0,"[2792, 2977]",0,0,0,0,0,0,0,1,0,0,"[2909, 3133]"
0,0,0,0,0,0,0,1,0,0,"[3024, 3206]",0,0,0,0,0,0,0,1,0,0,"[2909, 3133]"
0,0,0,0,0,0,0,1,0,0,"[3024, 3206]",0,0,0,0,0,0,0,1,0,0,"[3139, 3260]"
0,0,0,0,0,0,0,1,0,0,"[3235, 3260]",0,0,0,0,0,0,0,1,0,0,"[3139, 3260]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,1,0,0,0,0,0,0,0,0,"[3333, 3352]"
0,0,0,0,0,0,1,0,0,0,"[3610, 3646]",0,0,0,0,0,0,1,0,0,0,"[3615, 3644]"
0,0,0,0,0,0,0,1,0,0,"[3272, 3323]",0,0,0,0,0,0,0,1,0,0,"[3261, 3338]"
0,0,0,0,0,0,0,1,0,0,"[3352, 3610]",0,0,0,0,0,0,0,1,0,0,"[3359, 3570]"
0,0,0,0,0,0,0,1,0,0,"[3352, 3610]",0,0,0,0,0,0,0,1,0,0,"[3584, 3662]"
0,0,0,0,0,0,0,1,0,0,"[3646, 3729]",0,0,0,0,0,0,0,1,0,0,"[3584, 3662]"
0,0,0,0,0,0,0,1,0,0,"[3646, 3729]",0,0,0,0,0,0,0,1,0,0,"[3668, 3729]"
1,0,0,0,0,0,0,0,0,0,"[4147, 4161]",1,0,0,0,0,0,0,0,0,0,"[4156, 4160]"
0,0,0,0,0,0,0,1,0,0,"[3730, 3920]",0,0,0,0,0,0,0,1,0,0,"[3730, 3915]"
0,0,0,0,0,0,0,1,0,0,"[3996, 4147]",0,0,0,0,0,0,0,1,0,0,"[4100, 4156]"
0,1,0,0,0,0,0,0,0,0,"[4199, 4258]",0,1,0,0,0,0,0,0,0,0,"[4199, 4241]"
0,0,0,0,0,0,1,0,0,0,"[4276, 4315]",0,0,0,0,0,0,1,0,0,0,"[4279, 4316]"
0,1,0,0,0,0,0,0,0,0,"[4342, 4365]",0,1,0,0,0,0,0,0,0,0,"[4344, 4364]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,1,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,1,0,0,0,0,"[4449, 4472]",0,0,0,0,0,1,0,0,0,0,"[4449, 4458]"
0,1,0,0,0,0,0,0,0,0,"[4528, 4576]",0,1,0,0,0,0,0,0,0,0,"[4557, 4576]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4580, 4618]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,1,0,0,0,0,0,0,0,0,"[4953, 4989]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4668, 4916]"
0,0,0,0,0,1,0,0,0,0,"[1892, 1906]",0,1,0,0,0,0,0,0,0,0,"[1854, 1908]"
0,0,0,0,0,0,1,0,0,0,"[2118, 2146]",0,0,0,0,0,0,0,1,0,0,"[2016, 2218]"
0,1,0,0,0,0,0,0,0,0,"[2593, 2635]",1,0,0,0,0,0,0,0,0,0,"[2603, 2632]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,0,1,0,0,"[2909, 3133]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,0,0,0,0,0,1,0,0,"[3139, 3260]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",0,0,0,0,0,0,0,1,0,0,"[3261, 3338]"
0,0,0,0,0,0,1,0,0,0,"[3610, 3646]",0,0,0,0,0,0,0,1,0,0,"[3584, 3662]"
0,1,0,0,0,0,0,0,0,0,"[3920, 3950]",0,0,0,0,0,0,0,0,1,0,"[3917, 3956]"
1,0,0,0,0,0,0,0,0,0,"[4147, 4161]",0,0,0,0,0,1,0,0,0,0,"[4130, 4160]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,0,1,0,0,0,0,0,0,0,"[4390, 4433]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,0,1,0,0,0,0,0,0,0,"[4914, 4952]"
0,0,0,0,1,0,0,0,0,0,"[715, 748]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[1207, 1255]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[1310, 1384]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,1,0,0,0,0,0,0,"[1869, 1890]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2096, 2112]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2195, 2206]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[2239, 2283]",0,0,0,0,0,0,0,0,0,1,-1
0,0,1,0,0,0,0,0,0,0,"[2639, 2669]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[4161, 4197]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[647, 683]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[848, 880]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[979, 993]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1839, 1848]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[1743, 1782]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[1993, 2016]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2327, 2342]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2413, 2420]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2621, 2626]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2903, 2909]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3570, 3584]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3662, 3668]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4005, 4039]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4080, 4100]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4234, 4241]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4241, 4259]"
0,0,0,0,1,0,0,0,0,0,"[916, 1384]",0,0,0,0,1,0,0,0,0,0,"[918, 933]"
0,0,0,0,1,0,0,0,0,0,"[916, 1384]",0,0,0,0,1,0,0,0,0,0,"[950, 1043]"
0,0,0,0,1,0,0,0,0,0,"[916, 1384]",0,0,0,0,1,0,0,0,0,0,"[1075, 1165]"
0,0,0,0,1,0,0,0,0,0,"[916, 1384]",0,0,0,0,1,0,0,0,0,0,"[1187, 1300]"
0,0,0,0,1,0,0,0,0,0,"[916, 1384]",0,0,0,0,1,0,0,0,0,0,"[1320, 1384]"
0,1,0,0,0,0,0,0,0,0,"[1494, 1517]",0,1,0,0,0,0,0,0,0,0,"[1489, 1515]"
0,0,0,1,0,0,0,0,0,0,"[1609, 1616]",0,0,0,1,0,0,0,0,0,0,"[1605, 1617]"
0,0,0,0,0,1,0,0,0,0,"[1824, 1838]",0,0,0,0,0,1,0,0,0,0,"[1830, 1838]"
0,0,0,0,1,0,0,0,0,0,"[1440, 1489]",0,0,0,0,1,0,0,0,0,0,"[1442, 1487]"
0,0,0,0,1,0,0,0,0,0,"[1526, 1588]",0,0,0,0,1,0,0,0,0,0,"[1526, 1587]"
0,0,0,0,1,0,0,0,0,0,"[1644, 1691]",0,0,0,0,1,0,0,0,0,0,"[1653, 1690]"
0,0,0,0,0,0,0,1,0,0,"[1691, 1739]",0,0,0,0,0,0,0,1,0,0,"[1690, 1739]"
0,0,0,0,1,0,0,0,0,0,"[1739, 1815]",0,0,0,0,1,0,0,0,0,0,"[1739, 1761]"
0,0,0,0,1,0,0,0,0,0,"[1739, 1815]",0,0,0,0,1,0,0,0,0,0,"[1795, 1815]"
0,0,0,0,0,0,1,0,0,0,"[2118, 2146]",0,0,0,0,0,0,1,0,0,0,"[2122, 2148]"
0,0,0,0,0,0,1,0,0,0,"[2212, 2237]",0,0,0,0,0,0,1,0,0,0,"[2214, 2237]"
0,0,0,0,1,0,0,0,0,0,"[2150, 2188]",0,0,0,0,1,0,0,0,0,0,"[2169, 2187]"
0,0,0,0,0,1,0,0,0,0,"[2430, 2443]",0,0,0,0,0,1,0,0,0,0,"[2427, 2444]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,1,0,0,0,0,0,0,0,"[2445, 2456]"
0,0,1,0,0,0,0,0,0,0,"[2529, 2561]",0,0,1,0,0,0,0,0,0,0,"[2531, 2561]"
0,0,1,0,0,0,0,0,0,0,"[2639, 2669]",0,0,1,0,0,0,0,0,0,0,"[2639, 2671]"
0,1,0,0,0,0,0,0,0,0,"[2743, 2756]",0,1,0,0,0,0,0,0,0,0,"[2727, 2756]"
0,0,0,0,0,0,0,1,0,0,"[2455, 2529]",0,0,0,0,0,0,0,1,0,0,"[2483, 2531]"
0,0,0,0,0,0,0,1,0,0,"[2561, 2593]",0,0,0,0,0,0,0,1,0,0,"[2561, 2595]"
0,0,0,0,1,0,0,0,0,0,"[2669, 2743]",0,0,0,0,1,0,0,0,0,0,"[2683, 2707]"
0,0,0,0,1,0,0,0,0,0,"[2669, 2743]",0,0,0,0,1,0,0,0,0,0,"[2730, 2744]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,1,0,0,0,"[2977, 3021]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,1,0,0,0,0,0,0,0,"[3207, 3234]"
0,0,0,0,1,0,0,0,0,0,"[2925, 2977]",0,0,0,0,1,0,0,0,0,0,"[2929, 2974]"
0,0,0,0,0,0,0,1,0,0,"[3024, 3206]",0,0,0,0,0,0,0,1,0,0,"[3032, 3115]"
0,0,0,0,0,0,0,1,0,0,"[3024, 3206]",0,0,0,0,0,0,0,1,0,0,"[3145, 3260]"
0,0,0,0,0,0,0,1,0,0,"[3235, 3260]",0,0,0,0,0,0,0,1,0,0,"[3145, 3260]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,1,0,0,0,0,0,0,0,0,"[3333, 3352]"
0,0,0,0,0,0,1,0,0,0,"[3610, 3646]",0,0,0,0,0,0,1,0,0,0,"[3615, 3644]"
0,0,0,0,0,0,0,1,0,0,"[3272, 3317]",0,0,0,0,0,0,0,1,0,0,"[3269, 3318]"
0,0,0,0,1,0,0,0,0,0,"[3384, 3586]",0,0,0,0,1,0,0,0,0,0,"[3386, 3418]"
0,0,0,0,1,0,0,0,0,0,"[3384, 3586]",0,0,0,0,1,0,0,0,0,0,"[3445, 3451]"
0,0,0,0,1,0,0,0,0,0,"[3384, 3586]",0,0,0,0,1,0,0,0,0,0,"[3474, 3523]"
0,0,0,0,1,0,0,0,0,0,"[3384, 3586]",0,0,0,0,1,0,0,0,0,0,"[3529, 3540]"
0,0,0,0,1,0,0,0,0,0,"[3384, 3586]",0,0,0,0,1,0,0,0,0,0,"[3575, 3585]"
0,0,0,0,1,0,0,0,0,0,"[3660, 3729]",0,0,0,0,1,0,0,0,0,0,"[3661, 3699]"
1,0,0,0,0,0,0,0,0,0,"[4162, 4171]",1,0,0,0,0,0,0,0,0,0,"[4165, 4170]"
0,0,0,0,0,0,0,1,0,0,"[3730, 3795]",0,0,0,0,0,0,0,1,0,0,"[3730, 3796]"
0,0,1,0,0,0,0,0,0,0,"[3795, 3827]",0,0,1,0,0,0,0,0,0,0,"[3796, 3826]"
0,0,0,0,0,0,0,1,0,0,"[3827, 3861]",0,0,0,0,0,0,0,1,0,0,"[3826, 3863]"
0,0,0,0,1,0,0,0,0,0,"[3861, 3920]",0,0,0,0,1,0,0,0,0,0,"[3863, 3927]"
0,0,0,0,0,0,0,1,0,0,"[4050, 4082]",0,0,0,0,0,0,0,1,0,0,"[4045, 4082]"
0,0,0,0,1,0,0,0,0,0,"[4082, 4119]",0,0,0,0,1,0,0,0,0,0,"[4097, 4105]"
0,0,0,0,0,0,1,0,0,0,"[4276, 4315]",0,0,0,0,0,0,1,0,0,0,"[4279, 4316]"
0,1,0,0,0,0,0,0,0,0,"[4342, 4365]",0,1,0,0,0,0,0,0,0,0,"[4344, 4364]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,1,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,1,0,0,0,0,"[4449, 4472]",0,0,0,0,0,1,0,0,0,0,"[4449, 4458]"
0,1,0,0,0,0,0,0,0,0,"[4528, 4576]",0,1,0,0,0,0,0,0,0,0,"[4557, 4576]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4580, 4618]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,1,0,0,0,0,0,0,0,0,"[4953, 4989]"
0,0,0,0,1,0,0,0,0,0,"[4668, 4907]",0,0,0,0,1,0,0,0,0,0,"[4683, 4702]"
0,0,0,0,1,0,0,0,0,0,"[4668, 4907]",0,0,0,0,1,0,0,0,0,0,"[4741, 4781]"
0,0,0,0,1,0,0,0,0,0,"[4668, 4907]",0,0,0,0,1,0,0,0,0,0,"[4799, 4843]"
0,0,0,0,1,0,0,0,0,0,"[4668, 4907]",0,0,0,0,1,0,0,0,0,0,"[4850, 4901]"
0,0,0,0,1,0,0,0,0,0,"[619, 915]",0,0,0,1,0,0,0,0,0,0,"[647, 683]"
0,0,0,0,1,0,0,0,0,0,"[1739, 1815]",0,0,0,0,0,0,0,1,0,0,"[1761, 1795]"
0,0,0,0,0,1,0,0,0,0,"[1921, 1936]",0,1,0,0,0,0,0,0,0,0,"[1915, 1937]"
0,0,0,0,1,0,0,0,0,0,"[2283, 2322]",0,0,1,0,0,0,0,0,0,0,"[2289, 2322]"
0,1,0,0,0,0,0,0,0,0,"[2593, 2635]",1,0,0,0,0,0,0,0,0,0,"[2603, 2632]"
0,0,0,0,0,0,0,1,0,0,"[2323, 2430]",0,0,0,0,1,0,0,0,0,0,"[2329, 2341]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,0,0,0,0,0,1,0,0,"[3145, 3260]"
0,0,0,0,1,0,0,0,0,0,"[2792, 2830]",0,0,0,0,0,0,0,1,0,0,"[2796, 2817]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",0,0,0,1,0,0,0,0,0,0,"[3261, 3270]"
0,1,0,0,0,0,0,0,0,0,"[3920, 3950]",0,0,0,0,0,0,0,0,1,0,"[3917, 3956]"
1,0,0,0,0,0,0,0,0,0,"[4162, 4171]",0,0,0,1,0,0,0,0,0,0,"[4161, 4180]"
0,0,0,0,1,0,0,0,0,0,"[4082, 4119]",0,0,1,0,0,0,0,0,0,0,"[4082, 4092]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,0,1,0,0,0,0,0,0,0,"[4390, 4433]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,0,1,0,0,0,0,0,0,0,"[4914, 4952]"
1,0,0,0,0,0,0,0,0,0,"[2096, 2112]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2195, 2206]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2271, 2283]",0,0,0,0,0,0,0,0,0,1,-1
0,0,1,0,0,0,0,0,0,0,"[1854, 1915]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[1938, 2080]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[979, 993]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[1611, 1617]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1839, 1848]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[2307, 2322]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2247, 2267]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2476, 2483]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2612, 2617]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2752, 2754]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3027, 3032]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3115, 3123]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[3347, 3351]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4111, 4118]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4139, 4159]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4278, 4289]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4324, 4332]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4660, 4667]"
0,0,0,0,0,1,0,0,0,0,"[602, 616]",0,0,0,0,0,1,0,0,0,0,"[602, 626]"
0,0,0,0,0,1,0,0,0,0,"[682, 698]",0,0,0,0,0,1,0,0,0,0,"[657, 697]"
0,0,0,0,1,0,0,0,0,0,"[733, 869]",0,0,0,0,1,0,0,0,0,0,"[734, 869]"
0,0,0,0,1,0,0,0,0,0,"[870, 1145]",0,0,0,0,1,0,0,0,0,0,"[870, 898]"
0,0,0,0,1,0,0,0,0,0,"[870, 1145]",0,0,0,0,1,0,0,0,0,0,"[918, 1103]"
0,0,0,0,1,0,0,0,0,0,"[870, 1145]",0,0,0,0,1,0,0,0,0,0,"[1109, 1118]"
0,0,0,0,1,0,0,0,0,0,"[1167, 1220]",0,0,0,0,1,0,0,0,0,0,"[1192, 1220]"
0,0,0,0,1,0,0,0,0,0,"[1221, 1353]",0,0,0,0,1,0,0,0,0,0,"[1221, 1338]"
0,0,0,0,1,0,0,0,0,0,"[1391, 1478]",0,0,0,0,1,0,0,0,0,0,"[1405, 1463]"
0,0,0,0,1,0,0,0,0,0,"[1391, 1478]",0,0,0,0,1,0,0,0,0,0,"[1466, 1478]"
0,0,0,0,1,0,0,0,0,0,"[1500, 1571]",0,0,0,0,1,0,0,0,0,0,"[1519, 1558]"
0,1,0,0,0,0,0,0,0,0,"[1625, 1642]",0,1,0,0,0,0,0,0,0,0,"[1625, 1642]"
0,0,0,0,1,0,0,0,0,0,"[1572, 1625]",0,0,0,0,1,0,0,0,0,0,"[1606, 1621]"
0,0,0,0,1,0,0,0,0,0,"[1642, 1884]",0,0,0,0,1,0,0,0,0,0,"[1652, 1781]"
0,1,0,0,0,0,0,0,0,0,"[1964, 2010]",0,1,0,0,0,0,0,0,0,0,"[1959, 2010]"
0,0,1,0,0,0,0,0,0,0,"[2023, 2043]",0,0,1,0,0,0,0,0,0,0,"[2024, 2042]"
0,0,0,0,0,0,1,0,0,0,"[2144, 2184]",0,0,0,0,0,0,1,0,0,0,"[2146, 2185]"
0,1,0,0,0,0,0,0,0,0,"[2184, 2216]",0,1,0,0,0,0,0,0,0,0,"[2185, 2216]"
0,1,0,0,0,0,0,0,0,0,"[2227, 2261]",0,1,0,0,0,0,0,0,0,0,"[2228, 2259]"
0,0,0,0,1,0,0,0,0,0,"[1923, 1950]",0,0,0,0,1,0,0,0,0,0,"[1923, 1948]"
0,0,0,0,1,0,0,0,0,0,"[2043, 2144]",0,0,0,0,1,0,0,0,0,0,"[2049, 2060]"
0,0,0,0,1,0,0,0,0,0,"[2043, 2144]",0,0,0,0,1,0,0,0,0,0,"[2074, 2144]"
0,1,0,0,0,0,0,0,0,0,"[2373, 2422]",0,1,0,0,0,0,0,0,0,0,"[2397, 2405]"
0,0,1,0,0,0,0,0,0,0,"[2486, 2509]",0,0,1,0,0,0,0,0,0,0,"[2499, 2508]"
0,0,0,0,1,0,0,0,0,0,"[2274, 2373]",0,0,0,0,1,0,0,0,0,0,"[2288, 2367]"
0,0,0,0,1,0,0,0,0,0,"[2422, 2486]",0,0,0,0,1,0,0,0,0,0,"[2426, 2470]"
0,0,0,0,1,0,0,0,0,0,"[2422, 2486]",0,0,0,0,1,0,0,0,0,0,"[2486, 2498]"
0,0,0,0,1,0,0,0,0,0,"[2509, 2624]",0,0,0,0,1,0,0,0,0,0,"[2522, 2570]"
0,0,0,0,1,0,0,0,0,0,"[2509, 2624]",0,0,0,0,1,0,0,0,0,0,"[2603, 2623]"
1,0,0,0,0,0,0,0,0,0,"[2663, 2676]",1,0,0,0,0,0,0,0,0,0,"[2672, 2676]"
0,0,0,0,0,0,1,0,0,0,"[2793, 2808]",0,0,0,0,0,0,1,0,0,0,"[2792, 2808]"
0,1,0,0,0,0,0,0,0,0,"[2880, 2906]",0,1,0,0,0,0,0,0,0,0,"[2887, 2907]"
0,0,1,0,0,0,0,0,0,0,"[2906, 2943]",0,0,1,0,0,0,0,0,0,0,"[2908, 2975]"
0,0,0,0,1,0,0,0,0,0,"[2676, 2711]",0,0,0,0,1,0,0,0,0,0,"[2688, 2711]"
0,0,0,0,1,0,0,0,0,0,"[2711, 2793]",0,0,0,0,1,0,0,0,0,0,"[2688, 2711]"
0,0,0,0,1,0,0,0,0,0,"[2819, 2852]",0,0,0,0,1,0,0,0,0,0,"[2816, 2850]"
0,1,0,0,0,0,0,0,0,0,"[2976, 2991]",0,1,0,0,0,0,0,0,0,0,"[2976, 2990]"
0,1,0,0,0,0,0,0,0,0,"[3244, 3305]",0,1,0,0,0,0,0,0,0,0,"[3243, 3308]"
0,0,0,0,1,0,0,0,0,0,"[3047, 3096]",0,0,0,0,1,0,0,0,0,0,"[3071, 3096]"
0,0,0,0,0,0,0,1,0,0,"[3096, 3244]",0,0,0,0,0,0,0,1,0,0,"[3096, 3166]"
0,1,0,0,0,0,0,0,0,0,"[3327, 3358]",0,1,0,0,0,0,0,0,0,0,"[3327, 3356]"
0,0,0,1,0,0,0,0,0,0,"[3409, 3417]",0,0,0,1,0,0,0,0,0,0,"[3405, 3417]"
0,1,0,0,0,0,0,0,0,0,"[3452, 3476]",0,1,0,0,0,0,0,0,0,0,"[3456, 3474]"
0,1,0,0,0,0,0,0,0,0,"[3532, 3595]",0,1,0,0,0,0,0,0,0,0,"[3580, 3588]"
0,0,1,0,0,0,0,0,0,0,"[3595, 3654]",0,0,1,0,0,0,0,0,0,0,"[3623, 3657]"
0,0,1,0,0,0,0,0,0,0,"[3595, 3654]",0,0,1,0,0,0,0,0,0,0,"[3599, 3616]"
0,1,0,0,0,0,0,0,0,0,"[3654, 3677]",0,1,0,0,0,0,0,0,0,0,"[3663, 3677]"
0,1,0,0,0,0,0,0,0,0,"[3678, 3701]",0,1,0,0,0,0,0,0,0,0,"[3678, 3703]"
0,0,0,0,0,1,0,0,0,0,"[1353, 1370]",0,0,1,0,0,0,0,0,0,0,"[1362, 1392]"
0,1,0,0,0,0,0,0,0,0,"[2373, 2422]",0,0,1,0,0,0,0,0,0,0,"[2372, 2404]"
0,0,1,0,0,0,0,0,0,0,"[2486, 2509]",0,0,0,0,1,0,0,0,0,0,"[2486, 2498]"
